135768	1
137144	1
137150	0
137436	1
137443	1
137445	0
137500	1
137513	0
137644	1
137733	0
137982	1
138185	1
138356	1
138567	1
138819	1
138821	0
138841	1
138879	1
138893	0
139747	1
139821	1
140202	1
140361	1
140490	1
140492	0
140660	1
140716	1
140729	0
140757	0
141521	1
141629	0
141634	0
143089	1
143544	1
143587	0
143607	0
143961	1
144053	1
144397	1
145895	1
145952	1
145965	0
146678	1
147818	1
148129	1
148231	0
148264	0
149251	1
150428	1
152244	1
156488	1
156680	0
164016	1
165405	1
165616	1
165685	0
166144	0
166432	1
168691	1
171143	1
178292	1
190872	1
193976	1
