112377	1
112379	1
112391	0
112394	0
112400	1
112405	0
112407	0
112411	1
112424	0
112442	0
112446	0
112449	0
112450	0
112451	0
112457	0
112460	0
112463	0
112464	0
112467	0
112477	1
112481	0
112487	0
112490	0
112498	0
112502	1
112504	1
112505	0
112508	0
112509	0
112512	1
112516	1
112521	0
112524	0
112527	0
112528	0
112530	0
112532	1
112537	0
112542	0
112543	0
112555	0
112558	0
112573	1
112579	0
112581	0
112582	0
112584	1
112587	0
112590	0
112594	1
112598	0
112599	0
112601	0
112602	1
112604	0
112605	0
112615	0
112623	0
112625	1
112633	0
112636	0
112642	1
112646	0
112657	0
112668	1
112673	0
112681	0
112684	0
112686	0
112688	0
112690	0
112693	0
112700	0
112708	0
112721	1
112724	1
112731	0
112733	0
112736	1
112737	1
