112377	1
112379	1
112391	0
112394	0
112400	1
112405	0
112407	1
112411	1
112424	0
112442	1
112446	0
112449	0
112450	0
112451	0
112457	1
112460	1
112463	0
112464	1
112467	1
112477	1
112481	0
112487	0
112490	0
112498	1
112502	1
112504	1
112505	0
112508	0
112509	1
112512	1
112516	1
112521	0
112524	0
112527	1
112528	0
112530	1
112532	1
112537	0
112542	0
112543	1
112555	0
112558	1
112573	1
112579	0
112581	0
112582	1
112584	1
112587	0
112590	0
112594	1
112598	1
112599	0
112601	1
112602	1
112604	1
112605	1
112615	0
112623	1
112625	1
112633	1
112636	0
112642	1
112646	0
112657	0
112668	1
112673	1
112681	1
112684	0
112686	1
112688	0
112690	1
112693	1
112700	1
112708	1
112721	1
112724	1
112731	0
112733	1
112736	1
112737	1
