168804	1
168810	1
168841	0
168842	0
168925	0
168936	1
168949	0
168973	0
169001	0
169070	1
169073	0
169083	0
169092	1
169095	0
169175	1
169432	0
169599	1
169628	0
169762	1
169764	1
169767	0
169940	1
170039	1
170043	1
170049	0
170060	1
170222	1
170439	1
170488	1
170491	1
171098	1
171416	1
171425	0
171819	1
171858	1
171973	1
171974	0
172035	1
172882	1
172895	1
172905	0
173118	1
173568	1
173902	1
178196	0
178831	1
178847	0
178851	0
178894	0
179047	1
179060	1
179119	0
179615	0
179619	0
179630	0
179695	0
180659	1
180716	0
181726	1
181727	0
181730	0
183983	1
183986	0
183987	0
183994	0
184432	1
184458	1
187459	1
187527	0
187961	1
187963	0
188042	0
188556	1
188562	0
188698	0
189411	1
189413	0
189451	0
189730	1
189749	1
