86926	1
103962	1
111151	1
111478	1
116177	1
116446	1
118774	1
118907	0
120910	1
120912	0
122126	1
122623	1
122625	1
125702	1
125704	1
125924	1
126102	1
126141	1
126203	1
126257	1
126259	1
126340	0
126714	1
126856	1
127098	1
127294	1
127331	1
127395	0
127451	1
127980	0
128421	1
128487	1
128530	1
128546	1
128876	1
129222	1
129263	0
129307	1
129810	1
129813	1
129954	1
130248	1
130446	1
130608	1
130789	1
130811	1
130823	1
130830	1
130866	1
130892	1
130896	0
130898	0
130923	1
131018	0
131089	1
131134	1
131295	1
131336	1
131409	1
131435	1
131489	1
131494	0
131498	1
131534	1
131536	0
131551	1
131552	1
131620	0
131668	1
131690	1
131736	0
131796	1
131850	1
131879	1
131887	1
131899	1
131903	1
131948	0
131979	1
131985	1
