132653	1
132664	0
132670	0
132683	0
132695	0
132700	0
132703	1
132710	0
132752	1
132757	0
132766	1
132767	0
132778	0
132780	0
132785	1
132788	1
132801	0
132814	1
132817	1
132821	0
132835	0
132837	1
132852	1
132859	0
132863	1
132864	0
132866	0
132869	1
132907	1
132908	0
133036	1
133043	1
133121	1
133126	0
133127	1
133132	0
133172	0
133199	0
133301	0
133359	0
133373	0
133395	1
133446	1
133455	1
133462	0
133467	1
133486	0
133509	0
133589	1
133701	1
133702	0
133707	0
133715	1
133718	1
133737	1
133746	1
133759	0
133914	1
133975	1
133978	0
133987	0
134006	0
134239	1
134289	1
134292	0
134335	0
134341	1
134343	1
134379	0
134402	0
134619	1
134668	1
134673	0
134812	0
134822	1
134824	0
134825	0
134953	1
135232	1
135237	0
