33781	1
33860	1
33899	1
33913	1
33992	1
34052	1
34055	1
34056	0
34083	0
34324	1
34351	0
34362	1
34416	1
34427	1
34489	1
34515	1
34521	1
34537	0
34544	1
34547	0
34549	1
34590	1
34601	0
34622	1
34644	1
34653	1
34655	1
34664	1
34666	0
34669	1
34672	1
34677	0
34683	1
34688	1
34709	0
34805	1
34807	0
34826	1
34837	0
34841	0
34850	0
34864	0
34870	0
34871	1
34882	0
34893	0
34962	1
34965	0
35005	0
35026	0
35053	1
35056	0
35057	0
35093	1
35096	0
35170	1
35175	0
35176	1
35184	0
35190	1
35197	1
35205	1
35210	1
35211	1
35214	0
35220	1
35227	1
35235	0
35245	0
35264	0
35286	0
35294	1
35296	1
35302	1
35315	0
35316	1
35320	0
35324	0
35325	1
35330	0
