84479	1
84480	1
84481	1
84482	0
84484	1
84485	1
84487	1
84491	1
84496	1
84497	1
84498	1
84499	1
84505	0
84506	0
84507	0
84509	0
84511	1
84513	0
84516	1
84518	1
84519	1
84525	1
84526	1
84541	0
84632	1
84647	1
84711	1
84712	0
84763	1
84786	1
84927	1
85044	1
85245	1
85374	1
85414	1
85631	1
85711	0
85786	1
85876	1
85931	1
85962	0
86079	1
86284	1
86326	1
86513	1
86545	0
86677	1
86696	0
86702	1
86703	0
86917	1
86960	0
86984	1
87231	1
87352	1
87561	0
87612	1
88005	1
88023	0
88029	1
88030	0
88035	0
88038	1
88041	0
88050	0
88059	1
88085	1
88103	1
88333	1
88481	1
88856	1
88876	1
88877	0
88878	0
88903	0
88905	1
89025	1
89110	0
89218	1
89296	1
