78869	1
78931	0
78940	0
78959	0
79037	1
79038	0
79052	0
79062	1
79091	1
79092	0
79106	1
79115	0
79178	0
79324	0
79416	1
79436	1
79464	0
79485	1
79504	1
79525	0
79684	1
79699	1
79708	1
79709	1
79716	0
79731	0
79741	1
79752	1
79908	1
79954	1
79955	1
79976	1
80038	1
80057	0
80073	0
80083	0
80098	0
80302	1
80303	1
80355	1
80507	1
80596	0
80628	1
80644	1
80824	1
80826	1
81015	1
81021	0
81047	0
81085	1
81125	1
81126	1
81147	1
81153	0
81167	0
81175	1
81204	1
81208	1
81216	0
81257	1
81360	0
81426	1
81427	1
81430	1
81433	1
81440	0
81457	0
81504	1
81507	0
81540	1
81631	1
81633	0
81742	1
81748	0
81771	1
81776	1
81797	1
81845	0
81847	0
81873	0
