36796	1
36892	1
36893	0
37007	0
37074	1
37203	1
37385	1
37404	0
37412	1
37422	0
37464	1
37493	1
37517	1
37587	1
37597	1
37606	1
37729	1
37734	1
37902	1
37965	1
37968	0
37977	1
37981	1
37983	1
37994	1
38043	1
38099	1
38103	1
38152	0
38198	0
38214	0
38286	1
38310	1
38451	1
38700	1
38785	1
38789	1
38840	0
38884	1
38943	0
38983	1
39012	0
39152	1
39202	1
39244	1
39442	1
39478	0
39480	1
39511	0
39536	0
39543	0
39695	1
40015	1
40084	1
40091	0
40125	1
40184	1
40194	1
40218	1
40223	0
40281	0
40282	0
40293	1
40325	0
40336	0
40412	1
40514	1
41694	1
41762	1
42645	0
42648	0
42658	0
42685	0
43268	1
43344	1
43367	1
43378	0
43379	0
43396	1
43397	1
