120994	1
120995	1
120996	1
120997	1
121000	1
121002	0
121004	1
121006	0
121008	1
121010	0
121011	1
121017	1
121036	1
121068	0
121072	1
121082	1
121104	0
121133	0
121136	1
121140	0
121150	1
121153	1
121154	0
121171	0
121182	0
121199	1
121204	1
121223	0
121226	1
121229	0
121239	0
121247	1
121262	1
121263	1
121265	1
121280	1
121281	0
121301	0
121308	1
121325	0
121338	0
121344	1
121348	0
121351	1
121359	0
121394	1
121403	1
121421	1
121429	0
121458	1
121466	1
121469	1
121474	1
121476	0
121494	1
121521	1
121537	1
121541	0
121548	1
121550	1
121615	1
121637	1
121639	0
121685	0
121740	1
121818	1
121821	1
121935	1
122006	0
122008	1
122010	0
122050	0
122054	0
122103	1
122127	1
122181	1
122182	0
122203	1
122230	1
122287	1
