172348	1
172557	1
172577	1
172636	1
172652	1
172723	1
172751	1
172758	1
172776	1
172803	1
172843	1
172844	0
172845	1
172866	1
172873	1
172874	1
172880	1
172881	1
172888	0
172894	1
172897	0
172939	1
172945	1
172957	1
172960	1
172963	1
172974	1
172976	0
172984	1
172986	1
173068	1
173164	1
173167	1
173184	1
173200	0
173211	1
173222	1
173227	1
173233	0
173234	1
173238	1
173240	1
173245	0
173248	1
173251	1
173261	0
173263	1
173267	1
173274	0
173276	1
173277	1
173279	1
173285	0
173288	0
173314	0
173326	1
173333	0
173345	1
173384	1
173386	1
173388	0
173408	0
173415	1
173443	1
173468	1
173481	1
173484	1
173499	1
173550	1
173574	1
173600	1
173677	1
173693	1
173737	1
173744	1
173754	1
173776	1
173808	1
173818	1
173823	1
