163644	0
163659	1
163682	1
163686	1
163690	0
163692	0
163718	1
163728	1
163732	0
163737	0
163753	0
163759	1
163780	0
163838	1
163854	0
163864	1
163894	0
163901	0
163902	1
163922	0
163935	1
163944	0
163952	1
163967	0
164132	1
164142	0
164147	0
164197	1
164210	1
164235	1
164250	0
164272	0
164305	0
164342	0
164435	1
164457	1
164536	1
164538	0
164546	0
164585	1
164614	1
164645	0
164714	1
164804	1
164875	1
164928	0
164985	0
164989	0
165011	0
165027	0
165255	0
165365	0
165376	0
165377	1
165452	0
165476	0
165478	0
165481	0
165485	0
165490	0
165610	1
165619	0
165657	0
165669	0
165696	0
165736	0
165740	0
165780	1
165890	0
165944	1
165973	0
165999	0
166000	1
166001	0
166003	0
166007	0
166112	0
166137	1
166174	1
166176	0
