3648	1
3652	0
3696	1
3828	0
3905	0
4535	0
7563	1
7877	1
7878	1
7879	0
7900	0
7909	1
8179	0
8938	1
8948	0
9002	0
9327	1
10471	1
10474	1
13367	1
13392	1
13822	1
15342	1
15363	0
16266	1
19030	1
19408	1
19416	0
19417	0
19493	0
19666	1
20804	1
20822	0
21311	1
22178	1
22196	0
22468	0
25482	1
28812	1
29717	1
30215	1
37844	1
38101	1
41037	1
42235	1
42293	0
43488	1
44698	1
44714	0
47827	1
48114	1
49440	1
53559	1
53602	0
53982	0
54410	1
59145	1
59148	0
60171	1
60551	1
63774	1
65282	1
65334	0
65554	1
65642	0
69766	1
71530	1
74158	1
85369	1
85450	1
85460	1
86865	1
88147	1
91457	1
91487	1
95714	1
96416	1
97419	1
97609	1
97646	1
